Price,ID_Ber,Bed,Bath,m²,ID_Type,ID_Location_Number,Type,Region,Location_,Ber,Region_ID
845000,1,4,2,155,1,1,Semi-D,Co. Dublin,Co. Dublin - Stillorgan,ber/D2,3
1295000,2,4,3,173,2,2,Detached,Co. Dublin,Co. Dublin - Mount Merrion,ber/B3,3
850000,3,3,2,140,3,3,Apartment,South,Dublin 2,ber/B2,2
795000,4,3,1,101,1,1,Semi-D,Co. Dublin,Co. Dublin - Stillorgan,ber/C3,3
1950000,5,4,3,236,2,4,Detached,Co. Dublin,Co. Dublin - Blackrock,ber/SI_666,3
1500000,6,4,4,201,2,5,Detached,South,Dublin 16,ber/A2,2
1025000,1,5,3,188,2,4,Detached,Co. Dublin,Co. Dublin - Blackrock,ber/D2,3
875000,6,3,3,112,1,6,Semi-D,Co. Dublin,Co. Dublin - Monkstown,ber/A2,3
1595000,3,4,3,245,1,7,Semi-D,South,Dublin 14,ber/B2,2
895000,7,3,2,143,4,4,Bungalow,Co. Dublin,Co. Dublin - Blackrock,ber/C2,3
1350000,6,4,4,192,1,6,Semi-D,Co. Dublin,Co. Dublin - Monkstown,ber/A2,3
725000,4,3,2,96,5,6,End of Terrace,Co. Dublin,Co. Dublin - Monkstown,ber/C3,3
650000,8,4,1,101,1,4,Semi-D,Co. Dublin,Co. Dublin - Blackrock,ber/G,3
895000,3,2,2,98,6,8,Terrace,South,Dublin 4,ber/B2,2
995000,6,5,4,215,1,9,Semi-D,North,Dublin 15,ber/A2,1
850000,9,2,2,94,3,8,Apartment,South,Dublin 4,ber/B1,2
1495000,5,4,5,227,6,10,Terrace,South,Dublin 8,ber/SI_666,2
2750000,10,4,4,329,2,8,Detached,South,Dublin 4,ber/D1,2
1195000,1,5,2,189,2,11,Detached,Co. Dublin,Co. Dublin - Killiney,ber/D2,3
845000,1,4,2,155,1,1,Semi-D,Co. Dublin,Co. Dublin - Stillorgan,ber/D2,3
1050000,2,4,2,180,1,4,Semi-D,Co. Dublin,Co. Dublin - Blackrock,ber/B3,3
1975000,9,4,5,244,2,4,Detached,Co. Dublin,Co. Dublin - Blackrock,ber/B1,3
2100000,7,4,3,243,2,12,Detached,North,Dublin 3,ber/C2,1
825000,6,4,4,147,2,13,Detached,South,Dublin 12,ber/A2,2
850000,1,4,1,130,1,4,Semi-D,Co. Dublin,Co. Dublin - Blackrock,ber/D2,3
1200000,4,5,3,215,2,14,Detached,South,Dublin 18,ber/C3,2
1695000,7,4,4,290,2,8,Detached,South,Dublin 4,ber/C2,2
695000,2,3,2,150,3,5,Apartment,South,Dublin 16,ber/B3,2
995000,11,5,5,197,1,16,Semi-D,Co. Dublin,Co. Dublin - Booterstown,ber/E1,3
475000,7,2,2,65,3,3,Apartment,South,Dublin 2,ber/C2,2
1400000,12,3,2,168,2,7,Detached,South,Dublin 14,ber/A3,2
1275000,2,5,4,410,2,17,Detached,Co. Dublin,Co. Dublin - Ballyboughal,ber/B3,3
890000,13,4,2,161,1,7,Semi-D,South,Dublin 14,ber/F,2
1750000,5,3,3,195,6,3,Terrace,South,Dublin 2,ber/SI_666,2
795000,10,3,2,86,5,16,End of Terrace,Co. Dublin,Co. Dublin - Booterstown,ber/D1,3
2690000,2,7,6,910,2,19,Detached,Co. Dublin,Co. Dublin - Rathmichael,ber/B3,3
995000,10,6,5,203,2,14,Detached,South,Dublin 18,ber/D1,2
635000,6,4,3,145,2,20,Detached,Co. Dublin,Co. Dublin - Swords,ber/A2,3
850000,14,3,2,86,3,10,Apartment,South,Dublin 8,ber/C1,2
995000,2,3,3,117,2,21,Detached,South,Dublin 6,ber/B3,2
1890000,6,5,4,260,2,22,Detached,Co. Dublin,Co. Dublin - Malahide,ber/A2,3
1500000,9,3,2,168,5,24,End of Terrace,Co. Dublin,Co. Dublin - Dalkey,ber/B1,3
575000,12,4,3,132,1,5,Semi-D,South,Dublin 16,ber/A3,2
1995000,13,6,2,393,1,25,Semi-D,Co. Dublin,Co. Dublin - Sandycove,ber/F,3
1395000,2,5,3,170,2,4,Detached,Co. Dublin,Co. Dublin - Blackrock,ber/B3,3
995000,11,3,3,135,4,12,Bungalow,North,Dublin 3,ber/E1,1
1400000,13,5,2,272,2,5,Detached,South,Dublin 16,ber/F,2
1750000,5,3,3,195,6,3,Terrace,South,Dublin 2,ber/SI_666,2
1000000,8,4,2,163,2,22,Detached,Co. Dublin,Co. Dublin - Malahide,ber/G,3
730000,10,5,2,134,1,11,Semi-D,Co. Dublin,Co. Dublin - Killiney,ber/D1,3
1950000,3,4,4,238,1,26,Semi-D,North,Dublin 9,ber/B2,1
800000,4,5,2,159,1,23,Semi-D,Co. Dublin,Co. Dublin - Glenageary,ber/C3,3
1795000,4,5,4,326,2,7,Detached,South,Dublin 14,ber/C3,2
1000000,8,4,2,163,2,22,Detached,Co. Dublin,Co. Dublin - Malahide,ber/G,3
445000,2,3,3,92,6,9,Terrace,North,Dublin 15,ber/B3,1
550000,13,3,2,96,5,21,End of Terrace,South,Dublin 6,ber/F,2
1300000,14,5,5,212,2,14,Detached,South,Dublin 18,ber/C1,2
475000,14,4,3,128,1,9,Semi-D,North,Dublin 15,ber/C1,1
875000,1,4,2,130,2,27,Detached,North,Dublin 13,ber/D2,1
495000,1,4,1,106,1,28,Semi-D,North,Dublin 11,ber/D2,1
475000,5,3,3,100,6,29,Terrace,Co. Dublin,Co. Dublin - Lucan,ber/SI_666,3
1500000,7,5,3,232,2,12,Detached,North,Dublin 3,ber/C2,1
785000,12,3,2,98,5,8,End of Terrace,South,Dublin 4,ber/A3,2
1750000,2,5,3,295,1,14,Semi-D,South,Dublin 18,ber/B3,2
495000,1,3,2,90,1,29,Semi-D,Co. Dublin,Co. Dublin - Lucan,ber/D2,3
395000,5,2,1,50,3,8,Apartment,South,Dublin 4,ber/SI_666,2
335000,14,2,2,83,7,9,Duplex,North,Dublin 15,ber/C1,1
575000,10,2,2,112,3,30,Apartment,North,Dublin 7,ber/D1,1
360000,7,3,1,76,4,9,Bungalow,North,Dublin 15,ber/C2,1
385000,14,2,1,69,3,14,Apartment,South,Dublin 18,ber/C1,2
575000,12,4,3,126,5,31,End of Terrace,Co. Dublin,Co. Dublin - Kinsealy,ber/A3,3
1700000,1,4,3,295,2,11,Detached,Co. Dublin,Co. Dublin - Killiney,ber/D2,3
250000,11,1,1,44,5,28,End of Terrace,North,Dublin 11,ber/E1,1
1950000,11,4,3,242,1,24,Semi-D,Co. Dublin,Co. Dublin - Dalkey,ber/E1,3
650000,7,3,1,90,1,7,Semi-D,South,Dublin 14,ber/C2,2
675000,1,3,2,112,3,8,Apartment,South,Dublin 4,ber/D2,2
1100000,9,2,2,111,2,25,Detached,Co. Dublin,Co. Dublin - Sandycove,ber/B1,3
650000,5,5,5,128,6,10,Terrace,South,Dublin 8,ber/SI_666,2
625000,11,4,2,158,1,30,Semi-D,North,Dublin 7,ber/E1,1
285000,2,2,2,64,3,9,Apartment,North,Dublin 15,ber/B3,1
639000,14,4,3,137,1,9,Semi-D,North,Dublin 15,ber/C1,1
285000,3,1,1,37,3,10,Apartment,South,Dublin 8,ber/B2,2
295000,3,2,2,73,3,26,Apartment,North,Dublin 9,ber/B2,1
1200000,4,3,4,207,1,26,Semi-D,North,Dublin 9,ber/C3,1
525000,11,3,3,145,3,10,Apartment,South,Dublin 8,ber/E1,2
370000,9,3,3,118,7,9,Duplex,North,Dublin 15,ber/B1,1
1700000,1,4,3,295,2,11,Detached,Co. Dublin,Co. Dublin - Killiney,ber/D2,3
350000,9,2,3,93,3,32,Apartment,Co. Dublin,Co.Dublin - Lucan,ber/B1,3
1100000,5,6,6,270,5,21,End of Terrace,South,Dublin 6,ber/SI_666,2
800000,11,4,2,191,2,33,Detached,Co. Dublin,Co. Dublin - Rathcoole,ber/E1,3
880000,10,6,3,2625,6,30,Terrace,North,Dublin 7,ber/D1,1
735000,12,2,3,92,1,34,Semi-D,Co. Dublin,Co Dublin - Dun Laoghaire,ber/A3,3
2200000,5,4,2,213,2,8,Detached,South,Dublin 4,ber/SI_666,2
249000,8,3,1,100,5,35,End of Terrace,Co. Dublin,Co. Dublin - Balbriggan,ber/G,3
1250000,10,4,1,115,1,25,Semi-D,Co. Dublin,Co. Dublin - Sandycove,ber/D1,3
300000,1,2,2,65,6,13,Terrace,South,Dublin 12,ber/D2,2
1950000,7,4,3,278,2,22,Detached,Co. Dublin,Co. Dublin - Malahide,ber/C2,3
525000,12,4,3,119,6,30,Terrace,North,Dublin 7,ber/A3,1
720000,10,3,3,144,2,36,Detached,Co. Dublin,Co. Dublin - Skerries,ber/D1,3
1495000,6,4,4,186,8,4,Townhouse,Co. Dublin,Co. Dublin - Blackrock,ber/A2,3
2450000,7,5,4,278,1,8,Semi-D,South,Dublin 4,ber/C2,2
1250000,15,4,3,220,1,7,Semi-D,South,Dublin 14,ber/E2,2
995000,6,5,4,191,2,14,Detached,South,Dublin 18,ber/A2,2
350000,9,2,3,93,3,32,Apartment,Co. Dublin,Co.Dublin - Lucan,ber/B1,3
840000,6,4,3,134,1,9,Semi-D,North,Dublin 15,ber/A2,1
310000,15,2,1,49,3,37,Apartment,South,Dublin 20,ber/E2,2
339500,4,1,1,54,3,14,Apartment,South,Dublin 18,ber/C3,2
699500,15,3,2,111,1,38,Semi-D,South,Dublin 6w,ber/E2,2
925000,7,4,3,180,2,30,Detached,North,Dublin 7,ber/C2,1
435000,7,3,3,108,1,39,Semi-D,Co. Dublin,Co.Dublin -  Lucan,ber/C2,3
240000,1,2,1,60,3,9,Apartment,North,Dublin 15,ber/D2,1
340000,1,2,1,69,6,13,Terrace,South,Dublin 12,ber/D2,2
549000,6,3,2,116,4,40,Bungalow,Co. Dublin,Co. Dublin - Rush,ber/A2,3
450000,4,4,3,168,2,29,Detached,Co. Dublin,Co. Dublin - Lucan,ber/C3,3
1150000,11,5,4,304,2,14,Detached,South,Dublin 18,ber/E1,2
425000,14,2,1,56,1,8,Semi-D,South,Dublin 4,ber/C1,2
695000,2,2,2,102,3,27,Apartment,North,Dublin 13,ber/B3,1
200000,7,1,1,49,3,41,Apartment,South,Dublin 24,ber/C2,2
360000,10,2,2,66,6,26,Terrace,North,Dublin 9,ber/D1,1
485000,7,4,2,94,2,26,Detached,North,Dublin 9,ber/C2,1
750000,4,4,2,146,5,30,End of Terrace,North,Dublin 7,ber/C3,1
220000,4,1,1,50,3,41,Apartment,South,Dublin 24,ber/C3,2
495000,12,3,3,148,6,29,Terrace,Co. Dublin,Co. Dublin - Lucan,ber/A3,3
575000,14,4,3,149,1,27,Semi-D,North,Dublin 13,ber/C1,1
535000,4,4,3,142,5,15,End of Terrace,North,Dublin 5,ber/C3,1
345000,10,2,1,80,6,10,Terrace,South,Dublin 8,ber/D1,2
1250000,6,4,4,227,2,22,Detached,Co. Dublin,Co. Dublin - Malahide,ber/A2,3
245000,4,2,2,72,3,9,Apartment,North,Dublin 15,ber/C3,1
895000,15,3,1,102,1,8,Semi-D,South,Dublin 4,ber/E2,2
1350000,1,3,2,132,1,8,Semi-D,South,Dublin 4,ber/D2,2
195000,10,1,1,57,3,42,Apartment,Co. Dublin,Co. Dublin - Saggart,ber/D1,3
895000,11,4,3,169,5,21,End of Terrace,South,Dublin 6,ber/E1,2
595000,15,4,1,104,1,13,Semi-D,South,Dublin 12,ber/E2,2
595000,7,4,3,120,1,9,Semi-D,North,Dublin 15,ber/C2,1
385000,10,2,1,73,6,10,Terrace,South,Dublin 8,ber/D1,2
400000,4,3,3,102,5,43,End of Terrace,Co. Dublin,Co. Dublin - Citywest,ber/C3,3
345000,7,3,2,111,6,9,Terrace,North,Dublin 15,ber/C2,1
285000,10,2,2,76,3,9,Apartment,North,Dublin 15,ber/D1,1
765000,14,4,3,126,1,22,Semi-D,Co. Dublin,Co. Dublin - Malahide,ber/C1,3
470000,11,3,2,78,6,11,Terrace,Co. Dublin,Co. Dublin - Killiney,ber/E1,3
649000,6,4,4,155,6,9,Terrace,North,Dublin 15,ber/A2,1
800000,13,3,2,71,4,22,Bungalow,Co. Dublin,Co. Dublin - Malahide,ber/F,3
495000,8,3,2,89,1,44,Semi-D,Co. Dublin,Co. Dublin - Donabate,ber/G,3
280000,10,2,2,68,3,27,Apartment,North,Dublin 13,ber/D1,1
425000,7,3,2,87,6,13,Terrace,South,Dublin 12,ber/C2,2
335000,4,2,1,70,6,29,Terrace,Co. Dublin,Co. Dublin - Lucan,ber/C3,3
265000,7,3,1,89,1,41,Semi-D,South,Dublin 24,ber/C2,2
275000,2,2,3,76,7,41,Duplex,South,Dublin 24,ber/B3,2
275000,7,3,3,89,6,41,Terrace,South,Dublin 24,ber/C2,2
540000,12,3,3,116,5,44,End of Terrace,Co. Dublin,Co. Dublin - Donabate,ber/A3,3
395000,2,2,2,95,3,14,Apartment,South,Dublin 18,ber/B3,2
725000,3,3,2,106,3,8,Apartment,South,Dublin 4,ber/B2,2
359000,14,3,3,94,5,9,End of Terrace,North,Dublin 15,ber/C1,1
355000,10,3,2,88,1,9,Semi-D,North,Dublin 15,ber/D1,1
375000,10,2,1,60,3,30,Apartment,North,Dublin 7,ber/D1,1
349000,7,3,2,86,6,9,Terrace,North,Dublin 15,ber/C2,1
795000,4,4,4,130,2,11,Detached,Co. Dublin,Co. Dublin - Killiney,ber/C3,3
400000,1,3,1,93,6,27,Terrace,North,Dublin 13,ber/D2,1
595000,1,3,3,95,1,14,Semi-D,South,Dublin 18,ber/D2,2
725000,12,4,4,169,2,44,Detached,Co. Dublin,Co. Dublin - Donabate,ber/A3,3
325000,4,2,1,60,3,36,Apartment,Co. Dublin,Co. Dublin - Skerries,ber/C3,3
695000,7,4,3,115,1,22,Semi-D,Co. Dublin,Co. Dublin - Malahide,ber/C2,3
925000,14,4,3,188,5,22,End of Terrace,Co. Dublin,Co. Dublin - Malahide,ber/C1,3
845000,1,4,4,159,1,22,Semi-D,Co. Dublin,Co. Dublin - Malahide,ber/D2,3
795000,15,4,2,146,1,22,Semi-D,Co. Dublin,Co. Dublin - Malahide,ber/E2,3
640000,10,3,2,105,1,15,Semi-D,North,Dublin 5,ber/D1,1
275000,8,2,2,56,5,12,End of Terrace,North,Dublin 3,ber/G,1
450000,11,3,1,92,1,26,Semi-D,North,Dublin 9,ber/E1,1
425000,15,3,2,100,1,45,Semi-D,South,Dublin 22,ber/E2,2
625000,12,3,3,106,6,26,Terrace,North,Dublin 9,ber/A3,1
695000,15,4,2,121,1,7,Semi-D,South,Dublin 14,ber/E2,2
315000,10,2,2,89,3,46,Apartment,North,Dublin 17,ber/D1,1
350000,1,1,1,50,3,21,Apartment,South,Dublin 6,ber/D2,2
650000,14,4,2,118,1,14,Semi-D,South,Dublin 18,ber/C1,2
450000,1,3,1,90,6,15,Terrace,North,Dublin 5,ber/D2,1
275000,8,2,1,61,1,13,Semi-D,South,Dublin 12,ber/G,2
245000,10,1,1,33,3,10,Apartment,South,Dublin 8,ber/D1,2
845000,1,4,4,159,1,22,Semi-D,Co. Dublin,Co. Dublin - Malahide,ber/D2,3
525000,7,3,2,134,6,12,Terrace,North,Dublin 3,ber/C2,1
2490000,14,5,3,218,2,8,Detached,South,Dublin 4,ber/C1,2
315000,2,2,2,76,3,44,Apartment,Co. Dublin,Co. Dublin - Donabate,ber/B3,3
1500000,5,9,9,226,6,10,Terrace,South,Dublin 8,ber/SI_666,2
475000,12,2,2,86,3,14,Apartment,South,Dublin 18,ber/A3,2
795000,1,4,2,153,1,26,Semi-D,North,Dublin 9,ber/D2,1
222000,4,2,2,68,3,45,Apartment,South,Dublin 22,ber/C3,2
325000,7,2,2,96,3,20,Apartment,Co. Dublin,Co. Dublin - Swords,ber/C2,3
495000,14,3,4,122,5,22,End of Terrace,Co. Dublin,Co. Dublin - Malahide,ber/C1,3
1250000,7,3,4,192,2,14,Detached,South,Dublin 18,ber/C2,2
585000,10,3,3,112,5,12,End of Terrace,North,Dublin 3,ber/D1,1
675000,12,3,3,107,6,26,Terrace,North,Dublin 9,ber/A3,1
539000,10,4,3,129,1,47,Semi-D,Co. Dublin,Co. Dublin -  Lucan,ber/D1,3
675000,2,4,2,125,2,15,Detached,North,Dublin 5,ber/B3,1
535000,6,3,3,122,1,20,Semi-D,Co. Dublin,Co. Dublin - Swords,ber/A2,3
325000,11,3,2,81,3,20,Apartment,Co. Dublin,Co. Dublin - Swords,ber/E1,3
1395000,3,4,4,346,2,48,Detached,Co. Dublin,Co. Dublin - Newcastle,ber/B2,3
730000,4,4,3,157,2,20,Detached,Co. Dublin,Co. Dublin - Swords,ber/C3,3
550000,1,3,1,79,1,5,Semi-D,South,Dublin 16,ber/D2,2
445000,10,2,2,67,3,12,Apartment,North,Dublin 3,ber/D1,1
625000,2,3,3,115,6,12,Terrace,North,Dublin 3,ber/B3,1
260000,1,1,1,40,3,26,Apartment,North,Dublin 9,ber/D2,1
850000,1,5,3,132,1,1,Semi-D,Co. Dublin,Co. Dublin - Stillorgan,ber/D2,3
900000,8,4,1,145,1,26,Semi-D,North,Dublin 9,ber/G,1
395000,14,2,2,71,3,26,Apartment,North,Dublin 9,ber/C1,1
525000,14,2,2,85,3,10,Apartment,South,Dublin 8,ber/C1,2
395000,10,2,1,60,6,26,Terrace,North,Dublin 9,ber/D1,1
1300000,9,4,3,208,2,26,Detached,North,Dublin 9,ber/B1,1
1100000,14,3,2,130,2,4,Detached,Co. Dublin,Co. Dublin - Blackrock,ber/C1,3
485000,14,3,1,92,1,26,Semi-D,North,Dublin 9,ber/C1,1
340000,3,2,2,67,3,5,Apartment,South,Dublin 16,ber/B2,2
449000,11,2,1,73,6,21,Terrace,South,Dublin 6,ber/E1,2
525000,4,3,3,107,5,22,End of Terrace,Co. Dublin,Co. Dublin - Malahide,ber/C3,3
475000,7,3,2,117,5,44,End of Terrace,Co. Dublin,Co. Dublin - Donabate,ber/C2,3
2200000,5,4,4,266,8,5,Townhouse,South,Dublin 16,ber/SI_666,2
595000,10,3,2,94,6,21,Terrace,South,Dublin 6,ber/D1,2
460000,4,4,1,96,1,15,Semi-D,North,Dublin 5,ber/C3,1
845000,1,4,2,146,1,7,Semi-D,South,Dublin 14,ber/D2,2
550000,4,3,2,82,3,8,Apartment,South,Dublin 4,ber/C3,2
395000,15,3,2,98,5,9,End of Terrace,North,Dublin 15,ber/E2,1
325000,7,3,2,116,6,49,Terrace,South,Dublin 10,ber/C2,2
550000,10,4,1,120,1,5,Semi-D,South,Dublin 16,ber/D1,2
595000,2,2,2,75,3,10,Apartment,South,Dublin 8,ber/B3,2
995000,10,4,3,173,2,14,Detached,South,Dublin 18,ber/D1,2
295000,10,2,1,59,3,50,Apartment,Co. Dublin,Co. Dublin - Cherrywood,ber/D1,3
495000,10,3,1,89,6,7,Terrace,South,Dublin 14,ber/D1,2
245000,10,1,1,51,3,10,Apartment,South,Dublin 8,ber/D1,2
359000,11,3,1,97,1,9,Semi-D,North,Dublin 15,ber/E1,1
780000,3,3,2,142,1,22,Semi-D,Co. Dublin,Co. Dublin - Malahide,ber/B2,3
950000,7,3,2,162,1,26,Semi-D,North,Dublin 9,ber/C2,1
1050000,10,3,4,175,1,30,Semi-D,North,Dublin 7,ber/D1,1
240000,10,3,1,85,2,41,Detached,South,Dublin 24,ber/D1,2
465000,11,3,1,91,1,15,Semi-D,North,Dublin 5,ber/E1,1
495000,11,3,2,107,1,28,Semi-D,North,Dublin 11,ber/E1,1
580000,1,3,1,84,1,22,Semi-D,Co. Dublin,Co. Dublin - Malahide,ber/D2,3
390000,3,3,3,93,5,48,End of Terrace,Co. Dublin,Co. Dublin - Newcastle,ber/B2,3
1225000,5,4,2,178,6,12,Terrace,North,Dublin 3,ber/SI_666,1
495000,10,4,3,157,1,37,Semi-D,South,Dublin 20,ber/D1,2
625000,4,4,2,114,4,5,Bungalow,South,Dublin 16,ber/C3,2
270000,14,2,2,89,3,51,Apartment,Co. Dublin,Co. Dublin - Adamstown,ber/C1,3
395000,2,3,4,134,1,48,Semi-D,Co. Dublin,Co. Dublin - Newcastle,ber/B3,3
345000,3,3,3,120,7,29,Duplex,Co. Dublin,Co. Dublin - Lucan,ber/B2,3
250000,10,2,2,69,3,43,Apartment,Co. Dublin,Co. Dublin - Citywest,ber/D1,3
525000,10,4,3,113,1,20,Semi-D,Co. Dublin,Co. Dublin - Swords,ber/D1,3
245000,4,1,1,45,3,37,Apartment,South,Dublin 20,ber/C3,2
375000,14,2,1,60,3,10,Apartment,South,Dublin 8,ber/C1,2
265000,4,2,1,74,3,10,Apartment,South,Dublin 8,ber/C3,2
895000,3,3,3,396,3,45,Apartment,South,Dublin 22,ber/B2,2
295000,10,3,1,83,5,45,End of Terrace,South,Dublin 22,ber/D1,2
245000,7,2,2,75,3,41,Apartment,South,Dublin 24,ber/C2,2
245000,14,1,1,57,3,27,Apartment,North,Dublin 13,ber/C1,1
625000,6,3,3,133,1,22,Semi-D,Co. Dublin,Co. Dublin - Malahide,ber/A2,3
485000,16,3,2,97,6,44,Terrace,Co. Dublin,Co. Dublin - Donabate,ber/A1,3
330000,2,2,1,45,3,3,Apartment,South,Dublin 2,ber/B3,2
525000,7,2,1,90,6,10,Terrace,South,Dublin 8,ber/C2,2
695000,10,3,2,140,1,5,Semi-D,South,Dublin 16,ber/D1,2
995000,3,4,3,149,6,8,Terrace,South,Dublin 4,ber/B2,2
205000,10,2,2,61,3,20,Apartment,Co. Dublin,Co. Dublin - Swords,ber/D1,3
425000,11,4,2,100,5,10,End of Terrace,South,Dublin 8,ber/E1,2
369000,15,2,1,80,5,13,End of Terrace,South,Dublin 12,ber/E2,2
450000,1,2,2,75,3,30,Apartment,North,Dublin 7,ber/D2,1
275000,1,3,2,76,6,45,Terrace,South,Dublin 22,ber/D2,2
750000,1,5,3,250,1,45,Semi-D,South,Dublin 22,ber/D2,2
369000,11,3,1,77,5,13,End of Terrace,South,Dublin 12,ber/E1,2
450000,2,3,2,87,6,12,Terrace,North,Dublin 3,ber/B3,1
330000,2,2,1,45,3,3,Apartment,South,Dublin 2,ber/B3,2
795000,14,3,2,130,1,14,Semi-D,South,Dublin 18,ber/C1,2
750000,12,4,4,151,1,14,Semi-D,South,Dublin 18,ber/A3,2
875000,14,5,3,172,1,1,Semi-D,Co. Dublin,Co. Dublin - Stillorgan,ber/C1,3
470000,7,4,3,112,1,9,Semi-D,North,Dublin 15,ber/C2,1
1750000,3,4,3,253,2,14,Detached,South,Dublin 18,ber/B2,2
675000,10,3,2,145,3,14,Apartment,South,Dublin 18,ber/D1,2
310000,14,2,2,80,3,44,Apartment,Co. Dublin,Co. Dublin - Donabate,ber/C1,3
289000,4,3,2,74,1,45,Semi-D,South,Dublin 22,ber/C3,2
185000,14,1,1,50,3,28,Apartment,North,Dublin 11,ber/C1,1
275000,7,2,1,67,3,41,Apartment,South,Dublin 24,ber/C2,2
230000,10,1,1,51,3,9,Apartment,North,Dublin 15,ber/D1,1
250000,8,3,1,74,6,49,Terrace,South,Dublin 10,ber/G,2
445000,4,3,1,82,6,13,Terrace,South,Dublin 12,ber/C3,2
295000,10,2,1,81,6,45,Terrace,South,Dublin 22,ber/D1,2
335000,4,3,3,93,1,9,Semi-D,North,Dublin 15,ber/C3,1
350000,14,2,1,62,6,30,Terrace,North,Dublin 7,ber/C1,1
269000,1,4,2,108,6,41,Terrace,South,Dublin 24,ber/D2,2
289000,1,3,2,103,5,41,End of Terrace,South,Dublin 24,ber/D2,2
289000,2,3,2,89,7,45,Duplex,South,Dublin 22,ber/B3,2
249000,10,2,1,65,3,26,Apartment,North,Dublin 9,ber/D1,1
250000,3,3,3,118,7,41,Duplex,South,Dublin 24,ber/B2,2
495000,9,4,3,171,1,33,Semi-D,Co. Dublin,Co. Dublin - Rathcoole,ber/B1,3
275000,14,2,3,72,8,28,Townhouse,North,Dublin 11,ber/C1,1
235000,7,2,2,60,3,26,Apartment,North,Dublin 9,ber/C2,1
285000,2,3,2,91,7,28,Duplex,North,Dublin 11,ber/B3,1
650000,13,4,1,142,6,21,Terrace,South,Dublin 6,ber/F,2
295000,10,3,1,75,5,45,End of Terrace,South,Dublin 22,ber/D1,2
265000,1,3,1,82,6,28,Terrace,North,Dublin 11,ber/D2,1
285000,1,3,1,71,6,28,Terrace,North,Dublin 11,ber/D2,1
335000,10,3,1,86,1,45,Semi-D,South,Dublin 22,ber/D1,2
425000,14,4,3,147,2,37,Detached,South,Dublin 20,ber/C1,2
750000,10,4,2,102,2,21,Detached,South,Dublin 6,ber/D1,2
325000,10,3,1,81,5,9,End of Terrace,North,Dublin 15,ber/D1,1
265000,2,2,2,75,3,28,Apartment,North,Dublin 11,ber/B3,1
450000,10,5,1,128,1,41,Semi-D,South,Dublin 24,ber/D1,2
525000,13,3,1,79,4,42,Bungalow,Co. Dublin,Co. Dublin - Saggart,ber/F,3
295000,7,2,1,74,5,49,End of Terrace,South,Dublin 10,ber/C2,2
425000,4,3,3,105,1,29,Semi-D,Co. Dublin,Co. Dublin - Lucan,ber/C3,3
250000,14,2,2,70,3,26,Apartment,North,Dublin 9,ber/C1,1
270000,7,3,1,90,6,41,Terrace,South,Dublin 24,ber/C2,2
286000,2,3,2,91,7,28,Duplex,North,Dublin 11,ber/B3,1
265000,1,3,1,82,6,28,Terrace,North,Dublin 11,ber/D2,1
380000,3,3,3,108,6,51,Terrace,Co. Dublin,Co. Dublin - Adamstown,ber/B2,3
269000,7,3,1,81,6,41,Terrace,South,Dublin 24,ber/C2,2
420000,1,3,2,126,1,41,Semi-D,South,Dublin 24,ber/D2,2
375000,13,3,2,85,2,13,Detached,South,Dublin 12,ber/F,2
289000,2,2,2,80,3,42,Apartment,Co. Dublin,Co. Dublin - Saggart,ber/B3,3
245000,2,2,2,68,3,41,Apartment,South,Dublin 24,ber/B3,2
750000,1,5,3,250,1,45,Semi-D,South,Dublin 22,ber/D2,2
695000,4,4,3,137,1,36,Semi-D,Co. Dublin,Co. Dublin - Skerries,ber/C3,3
695000,10,2,2,70,6,8,Terrace,South,Dublin 4,ber/D1,2
580000,14,3,2,91,6,15,Terrace,North,Dublin 5,ber/C1,1
335000,1,3,1,85,1,45,Semi-D,South,Dublin 22,ber/D2,2
495000,12,4,4,160,1,33,Semi-D,Co. Dublin,Co. Dublin - Rathcoole,ber/A3,3
485000,13,3,1,104,5,13,End of Terrace,South,Dublin 12,ber/F,2
295000,2,4,3,119,6,41,Terrace,South,Dublin 24,ber/B3,2
235000,2,2,1,64,3,43,Apartment,Co. Dublin,Co. Dublin - Citywest,ber/B3,3
750000,2,4,5,272,2,42,Detached,Co. Dublin,Co. Dublin - Saggart,ber/B3,3
280000,13,2,1,77,6,13,Terrace,South,Dublin 12,ber/F,2
325000,2,3,3,100,6,33,Terrace,Co. Dublin,Co. Dublin - Rathcoole,ber/B3,3
365000,7,3,1,89,6,33,Terrace,Co. Dublin,Co. Dublin - Rathcoole,ber/C2,3
235000,3,2,2,88,3,43,Apartment,Co. Dublin,Co. Dublin - Citywest,ber/B2,3
195000,4,1,1,41,3,41,Apartment,South,Dublin 24,ber/C3,2
495000,6,4,3,177,1,43,Semi-D,Co. Dublin,Co. Dublin - Citywest,ber/A2,3
245000,2,2,1,61,3,33,Apartment,Co. Dublin,Co. Dublin - Rathcoole,ber/B3,3
260000,10,3,2,84,6,41,Terrace,South,Dublin 24,ber/D1,2
425000,6,3,3,142,6,43,Terrace,Co. Dublin,Co. Dublin - Citywest,ber/A2,3
295000,3,3,3,103,3,42,Apartment,Co. Dublin,Co. Dublin - Saggart,ber/B2,3
315000,15,3,1,72,6,10,Terrace,South,Dublin 8,ber/E2,2
279000,8,3,1,85,5,41,End of Terrace,South,Dublin 24,ber/G,2
250000,7,2,2,68,3,43,Apartment,Co. Dublin,Co. Dublin - Citywest,ber/C2,3
